ID_customer;avg_ticket;total_amount;ticket_std_dev;purchases;frequency;inactive_days;web_purchases;app_purchases;mon_thur_purchases;frid_sund_purchases;lunch_purchases;evening_purchases;low_ticket;medium_ticket;big_ticket
151; 66.1 ; 594.8 ; 34.7 ;9;39;5;0;9;0;9;9;0;0;0;9
152; 49.2 ; 196.8 ; 24.2 ;4;69;35;0;4;2;2;2;2;1;2;1
153; 55.1 ; 275.4 ; 39.9 ;5;27;40;5;0;4;1;3;2;2;0;3
154; 43.6 ; 130.7 ; -   ;3;2;45;3;0;3;0;2;1;0;3;0
155; 54.6 ; 163.8 ; 40.9 ;3;40;52;3;0;2;1;3;0;1;1;1
156; 18.7 ; 74.9 ; 7.9 ;4;16;41;0;4;3;1;1;3;4;0;0
157; 41.4 ; 455.7 ; 9.7 ;11;20;10;0;11;2;9;7;4;0;11;0
158; 20.3 ; 101.3 ; 9.5 ;5;14;152;5;0;3;2;4;1;5;0;0
159; 54.5 ; 871.2 ; 39.0 ;16;13;11;16;0;9;7;9;7;5;6;5
160; 20.0 ; 40.1 ; 7.6 ;2;18;111;0;2;0;2;0;2;2;0;0
161; 50.9 ; 101.8 ; 31.3 ;2;176;141;0;2;0;2;1;1;1;0;1
162; 43.2 ; 216.2 ; 10.5 ;5;32;95;0;5;1;4;3;2;0;5;0
163; 15.0 ; 74.9 ; -   ;5;70;41;0;5;4;1;4;1;5;0;0
164; 49.7 ; 149.2 ; 21.6 ;3;25;181;3;0;3;0;1;2;1;1;1
165; 29.9 ; 149.5 ; 11.0 ;5;3;200;0;5;1;4;4;1;3;2;0
166; 51.4 ; 102.9 ; 7.0 ;2;14;104;2;0;0;2;1;1;0;1;1
167; 41.2 ; 123.7 ; 12.9 ;3;11;17;0;3;2;1;1;2;1;2;0
168; 40.6 ; 121.7 ; 24.2 ;3;30;24;0;3;1;2;1;2;1;1;1
169; 26.6 ; 53.2 ; 2.3 ;2;26;43;2;0;1;1;1;1;2;0;0
170; 51.2 ; 153.7 ; 2.3 ;3;42;148;3;0;2;1;3;0;0;3;0
171; 35.4 ; 70.7 ; 30.5 ;2;23;41;2;0;2;0;0;2;1;0;1
172; 47.5 ; 94.9 ; -   ;2;6;26;0;2;0;2;1;1;0;2;0
173; 32.6 ; 456.0 ; 9.4 ;14;13;25;0;14;8;6;7;7;5;9;0
174; 42.7 ; 170.9 ; 16.6 ;4;59;69;0;4;1;3;1;3;1;2;1
175; 36.0 ; 324.0 ; 10.4 ;9;23;5;0;9;0;9;2;7;3;6;0
176; 17.3 ; 34.7 ; 3.5 ;2;1;335;0;2;0;2;0;2;2;0;0
177; 15.0 ; 30.0 ; -   ;2;45;173;2;0;0;2;2;0;2;0;0
178; 52.9 ; 158.6 ; 14.4 ;3;65;4;0;3;3;0;1;2;0;2;1
179; 54.9 ; 219.4 ; 26.6 ;4;13;134;4;0;3;1;1;3;1;2;1
180; 53.9 ; 107.8 ; 9.6 ;2;5;37;0;2;0;2;2;0;0;1;1
181; 28.1 ; 56.3 ; 4.6 ;2;36;179;0;2;0;2;0;2;1;1;0
182; 25.1 ; 75.4 ; 9.3 ;3;59;161;0;3;2;1;1;2;2;1;0
183; 49.3 ; 147.8 ; 4.0 ;3;72;32;0;3;0;3;2;1;0;3;0
184; 38.5 ; 76.9 ; 3.7 ;2;13;31;2;0;0;2;1;1;0;2;0
185; 43.8 ; 87.7 ; 20.4 ;2;44;131;2;0;0;2;0;2;1;0;1
186; 21.1 ; 42.3 ; 2.1 ;2;164;44;0;2;2;0;2;0;2;0;0
187; 26.2 ; 445.9 ; 23.3 ;17;11;12;0;17;4;13;8;9;11;6;0
188; 37.0 ; 74.0 ; 10.5 ;2;1;363;0;2;1;1;2;0;1;1;0
189; 30.8 ; 123.0 ; 14.4 ;4;88;47;0;4;1;3;4;0;1;3;0
190; 46.8 ; 93.5 ; -   ;2;5;213;1;1;2;0;1;1;0;2;0
191; 15.0 ; 89.9 ; -   ;6;39;15;2;4;0;6;5;1;6;0;0
192; 60.5 ; 181.5 ; 55.5 ;3;95;11;0;3;1;2;3;0;1;0;2
193; 58.0 ; 115.9 ; 14.0 ;2;184;30;0;2;1;1;1;1;0;0;2
194; 46.5 ; 139.5 ; 12.8 ;3;13;47;1;2;0;3;1;2;0;2;1
195; 47.3 ; 141.8 ; 17.5 ;3;158;17;0;3;2;1;1;2;1;1;1
196; 83.8 ; 922.2 ; 21.5 ;11;18;26;0;11;0;11;11;0;0;0;11
197; 44.6 ; 312.5 ; 20.9 ;7;32;31;0;7;1;6;7;0;2;3;2
198; 29.8 ; 149.1 ; 12.8 ;5;47;76;0;5;3;2;1;4;3;2;0
199; 47.5 ; 94.9 ; -   ;2;46;62;2;0;1;1;0;2;0;2;0
200; 50.1 ; 100.3 ; -   ;2;142;125;0;2;1;1;0;2;0;2;0
201; 51.0 ; 101.9 ; 3.4 ;2;7;78;0;2;0;2;2;0;0;2;0
202; 37.4 ; 112.3 ; 13.8 ;3;37;31;3;0;2;1;3;0;1;2;0
203; 16.8 ; 101.0 ; 3.9 ;6;19;18;2;4;3;3;4;2;6;0;0
204; 35.9 ; 71.8 ; 16.2 ;2;52;217;0;2;2;0;1;1;1;1;0
205; 33.4 ; 233.7 ; 3.6 ;7;28;5;0;7;1;6;4;3;2;5;0
206; 68.3 ; 819.8 ; 28.2 ;12;12;28;0;12;5;7;2;10;0;0;12
207; 24.1 ; 96.3 ; 6.6 ;4;29;31;0;4;1;3;1;3;3;1;0
208; 23.2 ; 69.7 ; 8.0 ;3;63;9;1;2;2;1;2;1;2;1;0
209; 30.2 ; 60.5 ; 5.6 ;2;12;196;0;2;2;0;1;1;1;1;0
210; 36.6 ; 73.2 ; -   ;2;19;183;0;2;0;2;0;2;0;2;0
211; 31.6 ; 63.1 ; 7.6 ;2;5;43;0;2;0;2;1;1;1;1;0
212; 56.7 ; 113.5 ; 10.7 ;2;42;91;2;0;1;1;1;1;0;0;2
213; 50.6 ; 151.8 ; 25.2 ;3;50;20;0;3;0;3;2;1;1;1;1
214; 47.1 ; 94.2 ; 0.5 ;2;118;100;2;0;1;1;0;2;0;2;0
215; 30.8 ; 61.7 ; 8.6 ;2;124;160;0;2;2;0;1;1;1;1;0
216; 59.6 ; 119.3 ; 9.2 ;2;18;154;0;2;1;1;1;1;0;0;2
217; 23.6 ; 47.3 ; 3.8 ;2;84;226;0;2;1;1;1;1;2;0;0
218; 52.1 ; 104.2 ; 1.6 ;2;105;16;1;1;0;2;2;0;0;2;0
219; 90.4 ; 271.3 ; 5.5 ;3;25;0;0;3;0;3;2;1;0;0;3
220; 30.6 ; 152.8 ; 9.6 ;5;33;15;0;5;1;4;4;1;2;3;0
221; 58.2 ; 1,572.1 ; 24.5 ;27;12;5;0;27;2;25;25;2;0;0;27
222; 47.1 ; 282.3 ; 0.6 ;6;40;22;0;6;0;6;2;4;0;6;0
223; 58.5 ; 175.5 ; 6.1 ;3;68;113;0;3;1;2;2;1;0;0;3
224; 52.4 ; 261.8 ; 26.1 ;5;5;57;0;5;3;2;0;5;2;1;2
225; 26.8 ; 322.1 ; 11.2 ;12;20;20;0;12;6;6;5;7;8;4;0
226; 33.2 ; 66.4 ; 4.5 ;2;133;28;2;0;2;0;2;0;1;1;0
227; 29.1 ; 87.2 ; 8.0 ;3;72;26;2;1;0;3;2;1;2;1;0
228; 47.5 ; 94.9 ; -   ;2;19;78;2;0;0;2;2;0;0;2;0
229; 60.6 ; 545.4 ; 15.8 ;9;21;110;0;9;1;8;8;1;0;0;9
230; 57.7 ; 115.3 ; 0.3 ;2;136;110;1;1;1;1;2;0;0;0;2
231; 57.1 ; 114.3 ; 14.5 ;2;202;53;1;1;0;2;2;0;0;0;2
232; 21.3 ; 276.5 ; 5.6 ;13;11;184;0;13;1;12;9;4;13;0;0
233; 16.0 ; 80.2 ; 1.6 ;5;16;107;0;5;4;1;5;0;5;0;0
234; 72.5 ; 362.6 ; 12.3 ;5;48;120;0;5;0;5;5;0;0;0;5
235; 36.8 ; 147.3 ; 17.2 ;4;16;74;0;4;1;3;2;2;1;3;0
236; 19.7 ; 216.3 ; 11.7 ;11;12;5;0;11;6;5;8;3;7;4;0
237; 50.3 ; 301.5 ; 12.1 ;6;25;16;0;6;2;4;2;4;0;4;2
238; 18.8 ; 56.5 ; 5.7 ;3;13;31;0;3;0;3;3;0;3;0;0
239; 20.4 ; 81.5 ; 6.8 ;4;40;8;0;4;2;2;1;3;4;0;0
240; 37.4 ; 74.9 ; 16.9 ;2;130;113;0;2;2;0;2;0;1;1;0
241; 35.0 ; 490.4 ; 7.1 ;14;23;32;0;14;6;8;6;8;5;9;0
242; 48.4 ; 193.7 ; 5.5 ;4;55;5;0;4;0;4;3;1;0;4;0
243; 47.0 ; 281.9 ; 13.3 ;6;23;5;0;6;0;6;6;0;0;4;2
244; 16.4 ; 82.1 ; 2.1 ;5;68;19;0;5;2;3;3;2;5;0;0
245; 21.8 ; 43.7 ; 4.9 ;2;95;16;0;2;0;2;2;0;2;0;0
246; 34.2 ; 102.6 ; 16.6 ;3;11;116;0;3;2;1;2;1;1;2;0
247; 15.0 ; 30.0 ; -   ;2;41;21;0;2;1;1;1;1;2;0;0
248; 38.7 ; 232.3 ; 9.1 ;6;20;127;0;6;2;4;3;3;2;4;0
249; 44.2 ; 221.1 ; 7.7 ;5;47;15;0;5;3;2;2;3;0;5;0
250; 27.8 ; 83.3 ; 9.5 ;3;28;53;3;0;0;3;1;2;2;1;0
251; 22.4 ; 111.8 ; 5.0 ;5;56;34;0;5;2;3;1;4;5;0;0
252; 17.3 ; 34.7 ; 3.5 ;2;25;7;2;0;2;0;0;2;2;0;0
253; 41.4 ; 206.9 ; 23.4 ;5;13;52;1;4;2;3;4;1;2;1;2
254; 28.5 ; 426.9 ; 15.4 ;15;14;9;13;2;9;6;3;12;10;5;0
255; 29.8 ; 387.5 ; 8.8 ;13;17;11;0;13;3;10;1;12;9;4;0
256; 44.2 ; 88.3 ; 11.3 ;2;38;68;0;2;0;2;2;0;0;1;1
257; 45.9 ; 229.4 ; 11.0 ;5;51;14;0;5;2;3;5;0;0;3;2
258; 51.7 ; 155.2 ; 9.1 ;3;50;78;3;0;0;3;3;0;0;2;1
259; 31.3 ; 156.3 ; 12.8 ;5;23;15;4;1;3;2;5;0;2;3;0
260; 75.9 ; 151.8 ; 35.0 ;2;7;250;0;2;2;0;2;0;0;0;2
261; 28.0 ; 84.1 ; 15.6 ;3;157;13;0;3;2;1;1;2;2;1;0
262; 25.7 ; 128.4 ; 5.3 ;5;16;153;0;5;3;2;1;4;3;2;0
263; 15.9 ; 31.8 ; 1.4 ;2;51;231;0;2;0;2;1;1;2;0;0
264; 66.7 ; 200.0 ; 13.7 ;3;83;125;0;3;0;3;3;0;0;0;3
265; 19.6 ; 39.2 ; 2.7 ;2;6;203;0;2;2;0;0;2;2;0;0
266; 72.3 ; 289.0 ; 16.1 ;4;46;53;0;4;2;2;1;3;0;0;4
267; 20.5 ; 143.6 ; 7.2 ;7;41;25;0;7;3;4;3;4;7;0;0
268; 41.8 ; 167.0 ; 8.9 ;4;73;23;0;4;1;3;2;2;0;4;0
269; 15.7 ; 62.8 ; 0.9 ;4;1;7;0;4;3;1;2;2;4;0;0
270; 21.0 ; 63.1 ; 4.8 ;3;7;186;0;3;2;1;3;0;3;0;0
271; 42.8 ; 128.4 ; 11.4 ;3;113;79;2;1;0;3;2;1;0;3;0
272; 18.8 ; 150.3 ; 6.9 ;8;19;133;1;7;6;2;8;0;8;0;0
273; 44.8 ; 223.9 ; 22.2 ;5;16;21;0;5;3;2;1;4;2;1;2
274; 27.5 ; 109.9 ; 21.2 ;4;40;32;0;4;0;4;4;0;3;1;0
275; 45.1 ; 1,036.9 ; 13.0 ;23;9;1;0;23;13;10;6;17;0;15;8
276; 94.1 ; 188.2 ; 54.8 ;2;5;37;0;2;0;2;2;0;0;0;2
277; 40.9 ; 614.2 ; 14.4 ;15;14;0;0;15;5;10;12;3;5;5;5
278; 46.8 ; 140.3 ; -   ;3;35;151;3;0;1;2;3;0;0;3;0
279; 24.3 ; 72.8 ; 7.5 ;3;9;25;3;0;2;1;1;2;2;1;0
280; 58.9 ; 117.8 ; 18.2 ;2;65;105;1;1;1;1;1;1;0;0;2
281; 59.9 ; 119.7 ; 19.6 ;2;75;99;0;2;0;2;1;1;0;0;2
282; 46.8 ; 93.5 ; -   ;2;5;269;0;2;0;2;2;0;0;2;0
283; 28.2 ; 535.9 ; 14.8 ;19;13;9;0;19;6;13;11;8;13;6;0
284; 55.2 ; 110.4 ; 2.3 ;2;37;78;0;2;0;2;2;0;0;0;2
285; 61.6 ; 123.3 ; 18.1 ;2;86;160;0;2;1;1;2;0;0;0;2
286; 47.2 ; 236.1 ; 24.6 ;5;33;141;0;5;0;5;3;2;2;1;2
287; 47.1 ; 94.2 ; 0.5 ;2;163;41;0;2;0;2;2;0;0;2;0
288; 33.6 ; 67.3 ; 22.5 ;2;15;63;0;2;1;1;1;1;1;0;1
289; 31.5 ; 189.1 ; 3.7 ;6;32;47;6;0;1;5;3;3;2;4;0
290; 34.0 ; 102.0 ; 12.0 ;3;163;33;0;3;1;2;2;1;1;2;0
291; 15.0 ; 30.0 ; -   ;2;18;80;0;2;0;2;0;2;2;0;0
292; 39.5 ; 118.6 ; 13.3 ;3;13;158;1;2;1;2;1;2;1;2;0
293; 85.6 ; 171.2 ; 10.5 ;2;14;131;0;2;0;2;2;0;0;0;2
294; 24.9 ; 99.6 ; 15.6 ;4;38;85;4;0;2;2;3;1;3;1;0
295; 24.7 ; 49.4 ; -   ;2;25;49;0;2;2;0;0;2;2;0;0
296; 22.7 ; 136.3 ; 6.0 ;6;25;102;0;6;2;4;3;3;6;0;0
297; 25.1 ; 75.4 ; 9.3 ;3;32;94;3;0;1;2;3;0;2;1;0
298; 37.5 ; 74.9 ; 11.2 ;2;67;77;0;2;2;0;0;2;1;1;0
299; 36.5 ; 73.0 ; 9.5 ;2;31;193;0;2;2;0;0;2;1;1;0
300; 60.9 ; 304.6 ; 19.0 ;5;45;5;1;4;2;3;4;1;0;0;5
301; 15.0 ; 30.0 ; -   ;2;24;27;0;2;0;2;1;1;2;0;0
302; 50.4 ; 100.7 ; 4.3 ;2;18;68;0;2;0;2;1;1;0;2;0
303; 42.4 ; 127.3 ; 14.9 ;3;101;99;0;3;0;3;2;1;1;1;1
304; 27.6 ; 55.3 ; 3.8 ;2;15;205;2;0;1;1;0;2;1;1;0
305; 48.7 ; 97.3 ; 0.1 ;2;125;272;0;2;0;2;2;0;0;2;0
306; 49.6 ; 99.3 ; 4.3 ;2;5;320;0;2;0;2;2;0;0;2;0
307; 21.7 ; 65.1 ; 6.2 ;3;67;5;0;3;1;2;2;1;3;0;0
308; 29.9 ; 239.5 ; 2.0 ;8;30;3;5;3;3;5;6;2;5;3;0
309; 64.7 ; 129.3 ; 26.8 ;2;5;259;0;2;1;1;0;2;0;0;2
310; 39.3 ; 78.7 ; 36.5 ;2;12;89;0;2;0;2;1;1;1;0;1
311; 25.1 ; 50.1 ; -   ;2;47;44;0;2;2;0;2;0;2;0;0
312; 42.0 ; 84.1 ; 8.1 ;2;214;83;0;2;0;2;2;0;0;2;0
313; 15.0 ; 30.0 ; -   ;2;86;253;0;2;0;2;1;1;2;0;0
314; 15.7 ; 31.4 ; 1.1 ;2;34;13;0;2;1;1;1;1;2;0;0
315; 26.4 ; 79.1 ; -   ;3;2;39;0;3;2;1;2;1;3;0;0
316; 20.8 ; 291.4 ; 10.1 ;14;11;25;0;14;9;5;7;7;9;5;0
317; 52.8 ; 105.6 ; 9.1 ;2;37;173;1;1;0;2;2;0;0;1;1
318; 23.3 ; 70.0 ; 8.1 ;3;25;143;0;3;2;1;0;3;2;1;0
319; 22.4 ; 44.8 ; 9.5 ;2;88;3;0;2;2;0;2;0;1;1;0
320; 20.3 ; 40.6 ; 7.9 ;2;12;32;0;2;0;2;1;1;2;0;0
321; 43.4 ; 130.3 ; 6.3 ;3;95;26;1;2;0;3;1;2;0;3;0
322; 45.1 ; 90.3 ; 4.3 ;2;11;190;0;2;0;2;0;2;0;2;0
323; 27.2 ; 108.9 ; 17.0 ;4;48;88;0;4;4;0;4;0;3;1;0
324; 44.7 ; 89.4 ; 7.0 ;2;115;92;1;1;1;1;2;0;0;2;0
325; 47.5 ; 94.9 ; 24.4 ;2;24;227;0;2;1;1;1;1;1;0;1
326; 56.2 ; 112.4 ; 8.0 ;2;216;10;1;1;0;2;0;2;0;0;2
327; 56.9 ; 454.9 ; 25.5 ;8;59;0;0;8;2;6;5;3;0;0;8
328; 39.4 ; 197.2 ; 9.4 ;5;22;30;0;5;5;0;1;4;0;5;0
329; 45.4 ; 136.3 ; 2.4 ;3;16;158;1;2;2;1;1;2;0;3;0
330; 22.5 ; 89.9 ; 9.2 ;4;13;84;0;4;0;4;4;0;3;1;0
331; 64.9 ; 194.8 ; 36.6 ;3;34;161;3;0;2;1;2;1;1;0;2
332; 18.8 ; 281.6 ; 1.5 ;15;14;5;10;5;2;13;5;10;15;0;0
333; 37.8 ; 415.9 ; 16.9 ;11;14;68;0;11;4;7;8;3;4;7;0
334; 49.2 ; 98.5 ; 3.7 ;2;214;62;0;2;0;2;2;0;0;2;0
335; 36.6 ; 402.9 ; 5.9 ;11;11;0;11;0;1;10;1;10;0;11;0
336; 19.0 ; 76.2 ; 5.2 ;4;45;112;0;4;2;2;1;3;4;0;0
337; 35.2 ; 70.4 ; 7.9 ;2;163;43;0;2;0;2;1;1;1;1;0
338; 17.8 ; 249.1 ; 6.4 ;14;10;5;0;14;3;11;6;8;14;0;0
339; 46.7 ; 233.6 ; 18.5 ;5;1;290;0;5;4;1;3;2;2;1;2
340; 42.0 ; 84.1 ; 8.1 ;2;149;69;1;1;0;2;2;0;0;2;0
341; 47.7 ; 334.0 ; 19.7 ;7;11;152;1;6;0;7;7;0;2;3;2
342; 53.5 ; 427.7 ; 20.4 ;8;16;110;0;8;1;7;6;2;0;5;3
343; 35.9 ; 215.5 ; 4.7 ;6;4;101;0;6;6;0;0;6;0;6;0
344; 47.7 ; 190.9 ; 14.1 ;4;22;26;0;4;1;3;2;2;0;3;1
345; 49.2 ; 98.5 ; 3.7 ;2;94;74;2;0;0;2;2;0;0;2;0
346; 40.6 ; 81.2 ; 9.2 ;2;56;131;2;0;0;2;2;0;0;2;0
347; 74.3 ; 148.7 ; 37.1 ;2;5;178;2;0;0;2;1;1;0;0;2
348; 83.7 ; 251.0 ; 41.7 ;3;56;14;2;1;3;0;1;2;0;0;3
349; 30.2 ; 60.4 ; -   ;2;68;158;2;0;0;2;2;0;0;2;0
350; 59.8 ; 598.3 ; 22.3 ;10;1;244;0;10;3;7;6;4;0;0;10
351; 29.3 ; 263.8 ; 12.3 ;9;10;127;0;9;4;5;3;6;6;3;0
352; 71.7 ; 502.2 ; 42.4 ;7;20;90;1;6;3;4;6;1;2;0;5
353; 21.2 ; 42.4 ; 3.9 ;2;31;50;0;2;2;0;0;2;2;0;0
354; 52.3 ; 209.1 ; 7.5 ;4;56;21;0;4;1;3;4;0;0;3;1
355; 43.7 ; 218.5 ; 14.0 ;5;11;41;0;5;0;5;5;0;2;1;2
356; 67.9 ; 203.8 ; 9.7 ;3;2;203;0;3;2;1;1;2;0;0;3
357; 29.7 ; 118.7 ; 9.6 ;4;17;7;0;4;3;1;1;3;3;1;0
358; 54.6 ; 109.3 ; 3.2 ;2;21;263;0;2;1;1;0;2;0;1;1
359; 20.6 ; 41.3 ; 1.4 ;2;4;118;0;2;1;1;1;1;2;0;0
360; 20.0 ; 60.1 ; -   ;3;25;146;0;3;3;0;1;2;3;0;0
361; 46.9 ; 1,266.4 ; 1.3 ;27;9;5;0;27;14;13;9;18;0;27;0
362; 15.8 ; 47.5 ; -   ;3;13;83;2;1;3;0;1;2;3;0;0
363; 47.0 ; 141.0 ; 0.4 ;3;110;78;0;3;0;3;3;0;0;3;0
364; 59.9 ; 119.8 ; 11.1 ;2;25;158;1;1;0;2;1;1;0;0;2
365; 88.2 ; 264.7 ; 47.1 ;3;54;48;0;3;1;2;1;2;0;0;3
366; 47.4 ; 142.1 ; 2.7 ;3;49;57;3;0;1;2;3;0;0;3;0
367; 41.5 ; 373.5 ; 10.7 ;9;17;0;0;9;4;5;1;8;0;9;0
368; 32.8 ; 229.4 ; 17.1 ;7;34;3;0;7;1;6;4;3;2;5;0
369; 31.7 ; 285.0 ; 16.0 ;9;21;0;0;9;0;9;8;1;3;6;0
370; 24.6 ; 49.3 ; 14.5 ;2;75;77;2;0;2;0;1;1;1;1;0
371; 56.4 ; 564.2 ; 10.4 ;10;32;53;0;10;3;7;5;5;0;0;10
372; 23.5 ; 46.9 ; 12.7 ;2;5;95;0;2;0;2;0;2;1;1;0
373; 19.8 ; 39.6 ; 2.7 ;2;6;58;0;2;0;2;0;2;2;0;0
374; 44.4 ; 133.2 ; 2.8 ;3;14;92;3;0;3;0;0;3;0;3;0
375; 42.0 ; 84.1 ; 8.1 ;2;200;42;1;1;0;2;1;1;0;2;0
376; 15.0 ; 45.0 ; -   ;3;11;136;3;0;1;2;2;1;3;0;0
377; 24.9 ; 274.4 ; 10.3 ;11;19;0;0;11;1;10;8;3;7;4;0
378; 18.6 ; 37.2 ; -   ;2;5;104;2;0;2;0;2;0;2;0;0
379; 46.6 ; 139.9 ; 20.1 ;3;34;168;0;3;1;2;1;2;1;1;1
380; 44.2 ; 574.5 ; 24.0 ;13;8;80;0;13;3;10;8;5;4;5;4
381; 28.8 ; 115.3 ; 7.9 ;4;50;71;0;4;2;2;0;4;3;1;0
382; 47.4 ; 189.7 ; 25.4 ;4;41;141;0;4;3;1;3;1;1;2;1
383; 27.2 ; 136.1 ; 7.8 ;5;75;5;4;1;4;1;5;0;3;2;0
384; 23.1 ; 46.2 ; 3.0 ;2;6;176;0;2;2;0;0;2;2;0;0
385; 62.6 ; 125.1 ; 22.6 ;2;15;38;0;2;2;0;1;1;0;0;2
386; 40.1 ; 440.8 ; 14.1 ;11;30;28;0;11;3;8;9;2;4;7;0
387; 28.9 ; 144.5 ; 12.4 ;5;27;35;0;5;1;4;3;2;3;2;0
388; 76.9 ; 153.8 ; 11.0 ;2;5;106;2;0;0;2;0;2;0;0;2
389; 41.9 ; 125.8 ; 10.1 ;3;34;15;2;1;0;3;2;1;0;3;0
390; 54.2 ; 108.4 ; 26.4 ;2;113;31;0;2;0;2;2;0;1;0;1
391; 52.4 ; 209.5 ; 34.5 ;4;68;89;1;3;1;3;2;2;1;2;1
392; 20.1 ; 241.0 ; 6.5 ;12;8;63;0;12;6;6;5;7;12;0;0
393; 47.1 ; 94.2 ; 0.5 ;2;32;89;2;0;0;2;1;1;0;2;0
394; 51.4 ; 102.9 ; 7.0 ;2;176;120;0;2;0;2;2;0;0;1;1
395; 19.7 ; 39.5 ; -   ;2;5;44;0;2;1;1;0;2;2;0;0
396; 15.5 ; 185.4 ; 1.2 ;12;22;0;1;11;3;9;5;7;12;0;0
397; 15.0 ; 74.9 ; -   ;5;38;74;0;5;0;5;1;4;5;0;0
398; 30.2 ; 60.4 ; -   ;2;47;98;0;2;1;1;0;2;0;2;0
399; 21.6 ; 303.0 ; 13.8 ;14;23;3;0;14;7;7;7;7;9;5;0
400; 59.9 ; 539.1 ; 12.6 ;9;21;5;0;9;0;9;9;0;0;0;9
401; 17.2 ; 34.4 ; 1.2 ;2;90;44;1;1;2;0;2;0;2;0;0
402; 81.7 ; 1,307.6 ; 40.6 ;16;3;208;0;16;11;5;8;8;0;0;16
403; 47.5 ; 94.9 ; -   ;2;31;29;2;0;2;0;0;2;0;2;0
404; 56.6 ; 113.2 ; 7.6 ;2;3;151;2;0;1;1;0;2;0;0;2
405; 66.4 ; 199.1 ; 13.6 ;3;11;131;0;3;2;1;1;2;0;0;3
406; 73.3 ; 146.6 ; 10.7 ;2;12;0;0;2;0;2;2;0;0;0;2
407; 44.9 ; 179.5 ; 12.5 ;4;52;18;2;2;2;2;3;1;0;3;1
408; 52.3 ; 104.5 ; 15.3 ;2;12;69;2;0;0;2;2;0;0;1;1
409; 32.6 ; 358.3 ; 14.3 ;11;23;63;0;11;5;6;4;7;4;7;0
410; 69.4 ; 138.7 ; 20.0 ;2;31;94;0;2;1;1;2;0;0;0;2
411; 85.5 ; 342.2 ; 10.2 ;4;96;20;0;4;0;4;4;0;0;0;4
412; 18.4 ; 36.9 ; -   ;2;6;200;0;2;0;2;2;0;2;0;0
413; 20.0 ; 60.0 ; 4.8 ;3;114;25;0;3;2;1;1;2;3;0;0
414; 27.6 ; 55.3 ; 3.8 ;2;1;193;0;2;1;1;2;0;1;1;0
415; 27.9 ; 279.2 ; 16.5 ;10;27;65;0;10;5;5;10;0;7;3;0
416; 22.2 ; 44.4 ; 4.3 ;2;279;34;0;2;1;1;0;2;2;0;0
417; 61.1 ; 244.4 ; 12.6 ;4;76;0;0;4;0;4;4;0;0;0;4
418; 15.0 ; 45.0 ; -   ;3;12;119;2;1;2;1;3;0;3;0;0
419; 26.6 ; 53.2 ; 2.3 ;2;5;53;1;1;0;2;2;0;2;0;0
420; 32.2 ; 64.4 ; 10.7 ;2;2;128;0;2;1;1;1;1;1;1;0
421; 18.4 ; 36.8 ; 5.1 ;2;3;275;0;2;2;0;2;0;2;0;0
422; 42.1 ; 336.8 ; 13.6 ;8;20;4;0;8;6;2;1;7;3;2;3
423; 29.6 ; 59.3 ; 6.8 ;2;75;167;0;2;0;2;1;1;1;1;0
424; 29.0 ; 145.0 ; 10.2 ;5;33;27;0;5;1;4;4;1;3;2;0
425; 30.6 ; 367.5 ; 8.9 ;12;18;89;0;12;3;9;5;7;4;8;0
426; 16.8 ; 33.6 ; 2.7 ;2;4;8;0;2;1;1;1;1;2;0;0
427; 45.2 ; 994.5 ; 23.1 ;22;21;5;0;22;10;12;9;13;7;8;7
428; 19.7 ; 78.7 ; 0.0 ;4;86;29;0;4;4;0;4;0;4;0;0
429; 35.7 ; 285.5 ; 12.6 ;8;29;8;0;8;2;6;6;2;3;5;0
430; 33.7 ; 504.9 ; 19.5 ;15;28;0;0;15;10;5;12;3;5;10;0
431; 46.6 ; 466.3 ; 11.3 ;10;27;34;0;10;3;7;7;3;0;7;3
432; 61.4 ; 245.6 ; 26.5 ;4;5;63;0;4;2;2;2;2;0;0;4
433; 38.6 ; 154.6 ; 12.8 ;4;57;47;2;2;0;4;2;2;1;3;0
434; 65.7 ; 131.5 ; 11.3 ;2;85;17;0;2;1;1;0;2;0;0;2
435; 66.0 ; 198.0 ; 16.6 ;3;14;136;0;3;1;2;2;1;0;0;3
436; 50.1 ; 250.3 ; 13.8 ;5;50;104;1;4;4;1;4;1;0;3;2
437; 89.3 ; 178.5 ; 31.8 ;2;83;169;0;2;1;1;1;1;0;0;2
438; 28.8 ; 143.8 ; 13.7 ;5;17;17;0;5;0;5;5;0;3;2;0
439; 20.0 ; 239.6 ; 19.0 ;12;5;1;0;12;10;2;12;0;8;4;0
440; 68.2 ; 136.4 ; 7.6 ;2;43;7;0;2;1;1;0;2;0;0;2
441; 55.4 ; 110.9 ; 8.0 ;2;24;2;0;2;1;1;0;2;0;0;2
442; 37.7 ; 188.5 ; 18.0 ;5;20;107;0;5;3;2;2;3;2;1;2
443; 55.9 ; 335.2 ; 24.5 ;6;22;21;0;6;0;6;6;0;0;0;6
444; 42.9 ; 128.6 ; 11.7 ;3;45;8;3;0;3;0;1;2;0;3;0
445; 37.5 ; 224.8 ; 12.3 ;6;18;173;0;6;1;5;0;6;2;4;0
446; 36.6 ; 73.2 ; -   ;2;204;91;0;2;2;0;2;0;0;2;0
447; 38.5 ; 76.9 ; 12.4 ;2;51;188;0;2;0;2;1;1;1;1;0
